ï»¿Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34859689,11/24/16 16:31,11/24/16 16:39,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,WEST STREET,CANAL STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/25/16 0:31,This complaint does not fall under the Police Department's jurisdiction.,11/24/16 16:39,01 MANHATTAN,MANHATTAN,981194,203703,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72579385,-74.01102558,"(40.725793851729485, -74.01102558319987)"
34859691,11/24/16 13:17,11/24/16 16:02,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10013,,,,,WEST STREET,CANAL STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/24/16 21:17,This complaint does not fall under the Police Department's jurisdiction.,11/24/16 16:02,01 MANHATTAN,MANHATTAN,981194,203703,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72579385,-74.01102558,"(40.725793851729485, -74.01102558319987)"
34859719,11/24/16 14:11,11/24/16 16:07,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,HUDSON STREET,VESTRY STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/24/16 22:11,This complaint does not fall under the Police Department's jurisdiction.,11/24/16 16:07,01 MANHATTAN,MANHATTAN,982000,202549,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72262664,-74.00811727,"(40.72262664325238, -74.00811727199724)"
34861485,11/26/16 10:53,11/26/16 11:32,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10036,37 WEST 44 STREET,WEST 44 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Precinct,Closed,11/26/16 18:53,The Police Department responded to the complaint and took action to fix the condition.,11/26/16 11:32,05 MANHATTAN,MANHATTAN,989446,214469,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75534285,-73.98124531,"(40.755342845667776, -73.98124530632158)"
34851099,11/23/16 21:51,11/23/16 22:32,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10024,,,,,WEST   79 STREET,COLUMBUS AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/24/16 5:51,The Police Department responded to the complaint and took action to fix the condition.,11/23/16 22:32,07 MANHATTAN,MANHATTAN,991040,224164,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78195202,-73.97548205,"(40.781952020139805, -73.97548205139817)"
34857884,11/24/16 17:22,11/24/16 23:58,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,CANAL STREET,GREENWICH STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/25/16 1:22,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/24/16 23:58,01 MANHATTAN,MANHATTAN,981667,203305,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72470159,-74.00931892,"(40.72470158914418, -74.00931891839564)"
34857887,11/24/16 16:13,11/25/16 0:57,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10033,,,,,WEST  179 STREET,FORT WASHINGTON AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/25/16 0:13,This complaint does not fall under the Police Department's jurisdiction.,11/25/16 0:57,12 MANHATTAN,MANHATTAN,1001135,248704,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84929391,-73.93896838,"(40.849293909346, -73.93896837881366)"
34884984,11/29/16 11:33,11/29/16 13:49,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10025,,,,,WEST  113 STREET,BROADWAY,INTERSECTION,NEW YORK,,Precinct,Closed,11/29/16 19:33,The Police Department responded to the complaint and determined that police action was not necessary.,11/29/16 13:49,09 MANHATTAN,MANHATTAN,993854,232956,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80608107,-73.96530843,"(40.8060810703871, -73.96530843266166)"
34885068,11/29/16 18:57,11/29/16 20:14,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10036,,,,,11 AVENUE,WEST   44 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/30/16 2:57,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,11/29/16 20:14,04 MANHATTAN,MANHATTAN,984974,216940,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76212661,-73.99738649,"(40.762126605681814, -73.99738649324702)"
34871389,11/27/16 14:57,11/27/16 15:10,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,WEST BROADWAY,CANAL STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/27/16 22:57,The Police Department responded to the complaint and determined that police action was not necessary.,11/27/16 15:10,01 MANHATTAN,MANHATTAN,982965,202085,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72135327,-74.00463578,"(40.72135326817355, -74.00463577564992)"
34871961,11/27/16 14:52,11/27/16 15:08,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,VARICK STREET,BROOME STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/27/16 22:52,The Police Department responded to the complaint and determined that police action was not necessary.,11/27/16 15:08,02 MANHATTAN,MANHATTAN,982576,203196,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72440263,-74.00603941,"(40.724402629306745, -74.00603941130332)"
34873191,11/27/16 16:24,11/27/16 21:08,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10036,,,,,WEST   43 STREET,11 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/28/16 0:24,The Police Department responded to the complaint and determined that police action was not necessary.,11/27/16 21:08,04 MANHATTAN,MANHATTAN,984854,216712,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76150081,-73.99781969,"(40.76150081329756, -73.99781969164724)"
34874418,11/27/16 14:57,11/27/16 15:11,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,CANAL STREET,WOOSTER STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/27/16 22:57,The Police Department responded to the complaint and took action to fix the condition.,11/27/16 15:11,02 MANHATTAN,MANHATTAN,983161,201903,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72085375,-74.00392866,"(40.720853748387555, -74.00392865513183)"
34874317,11/27/16 18:36,11/27/16 21:19,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,BROOME STREET,MERCER STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/28/16 2:36,The Police Department responded to the complaint and determined that police action was not necessary.,11/27/16 21:19,02 MANHATTAN,MANHATTAN,984068,202387,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72218228,-74.00065659,"(40.72218227668545, -74.00065659273379)"
34887150,11/29/16 19:28,11/29/16 20:27,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,WEST BROADWAY,BROOME STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/30/16 3:28,The Police Department responded to the complaint and determined that police action was not necessary.,11/29/16 20:27,02 MANHATTAN,MANHATTAN,983424,202797,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72330759,-74.00297997,"(40.7233075908167, -74.00297997118642)"
34888092,11/29/16 8:20,11/29/16 10:45,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Highway,10023,,,,,,,,NEW YORK,,Precinct,Closed,11/29/16 16:20,The Police Department responded to the complaint and determined that police action was not necessary.,11/29/16 10:45,07 MANHATTAN,MANHATTAN,987988,224153,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,Henry Hudson Pkwy/Rt 9A,North/Bronx Bound,Roadway,W 72 St (Exit 9) - W 79 St (Exit 10),,,,40.78192365,-73.9865025,"(40.78192364576941, -73.98650249602576)"
34890445,11/29/16 7:34,11/29/16 8:32,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10036,WEST 43 STREET,WEST 43 STREET,8 AVENUE,9 AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/29/16 15:34,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/29/16 8:32,04 MANHATTAN,MANHATTAN,986821,215620,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7585032,-73.99071967,"(40.758503200003624, -73.990719668021)"
34891594,11/29/16 11:28,11/29/16 14:44,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10018,,,,,DYER AVENUE,WEST   36 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/29/16 19:28,The Police Department responded to the complaint and determined that police action was not necessary.,11/29/16 14:44,04 MANHATTAN,MANHATTAN,985177,214419,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75520709,-73.99665405,"(40.75520708651954, -73.99665404821431)"
34876409,11/28/16 20:30,11/28/16 22:51,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10065,1161 YORK AVENUE,YORK AVENUE,EAST 62 STREET,EAST 63 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/29/16 4:30,The Police Department responded to the complaint and determined that police action was not necessary.,11/28/16 22:51,08 MANHATTAN,MANHATTAN,995846,216479,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7608537,-73.95814137,"(40.76085370418965, -73.95814137254229)"
34884990,11/29/16 8:07,11/29/16 8:23,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10028,,,,,EAST   85 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/29/16 16:07,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,11/29/16 8:23,08 MANHATTAN,MANHATTAN,997478,222433,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77719359,-73.95223855,"(40.777193592756916, -73.95223854783966)"
34892753,11/29/16 19:10,11/29/16 20:27,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,WATTS STREET,WEST BROADWAY,INTERSECTION,NEW YORK,,Precinct,Closed,11/30/16 3:10,The Police Department responded to the complaint and determined that police action was not necessary.,11/29/16 20:27,02 MANHATTAN,MANHATTAN,983424,202797,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72330759,-74.00297997,"(40.7233075908167, -74.00297997118642)"
34885088,11/29/16 17:45,11/29/16 21:24,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10001,,,,,WEST   31 STREET,7 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/30/16 1:45,The Police Department responded to the complaint and determined that police action was not necessary.,11/29/16 21:24,05 MANHATTAN,MANHATTAN,986465,212195,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74910254,-73.99200582,"(40.74910254075324, -73.99200582083958)"
34760230,11/12/16 17:30,11/12/16 17:43,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   34 STREET,3 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/13/16 1:30,The Police Department responded to the complaint and determined that police action was not necessary.,11/12/16 17:43,06 MANHATTAN,MANHATTAN,990312,210966,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74572744,-73.97812268,"(40.74572744427753, -73.97812268196289)"
34763611,11/12/16 15:04,11/12/16 15:20,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10020,,,,,6 AVENUE,WEST   49 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/16 23:04,The Police Department responded to the complaint and determined that police action was not necessary.,11/12/16 15:20,05 MANHATTAN,MANHATTAN,989545,215900,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75927052,-73.98088684,"(40.75927051662176, -73.98088684394885)"
34739208,11/9/16 12:49,11/9/16 15:08,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10014,63 8 AVENUE,8 AVENUE,HORATIO STREET,WEST 13 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/9/16 20:49,The Police Department responded to the complaint and determined that police action was not necessary.,11/9/16 15:08,02 MANHATTAN,MANHATTAN,983378,208527,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73903503,-74.00314667,"(40.73903503218943, -74.003146668585)"
34739209,11/9/16 19:21,11/9/16 20:25,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10001,WEST 28 STREET,WEST 28 STREET,5 AVENUE,BROADWAY,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/10/16 3:21,The Police Department responded to the complaint and determined that police action was not necessary.,11/9/16 20:25,05 MANHATTAN,MANHATTAN,987571,210694,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74498233,-73.98801489,"(40.74498232657728, -73.9880148861615)"
34740807,11/9/16 14:23,11/9/16 16:00,NYPD,New York City Police Department,Traffic,Truck Route Violation,Street/Sidewalk,10013,52 LAIGHT STREET,LAIGHT STREET,HUDSON STREET,COLLISTER STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/9/16 22:23,The Police Department responded and upon arrival those responsible for the condition were gone.,11/9/16 16:00,01 MANHATTAN,MANHATTAN,981854,202328,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72202001,-74.00864391,"(40.72202001334065, -74.00864391407904)"
34741603,11/9/16 13:13,11/9/16 17:53,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10036,,,,,WEST   42 STREET,12 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/9/16 21:13,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/9/16 17:53,04 MANHATTAN,MANHATTAN,983931,216903,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76202507,-74.00115153,"(40.7620250740853, -74.00115152953482)"
34742455,11/9/16 10:29,11/9/16 20:57,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10128,,,,,LEXINGTON AVENUE,EAST   87 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/9/16 18:29,This complaint does not fall under the Police Department's jurisdiction.,11/9/16 20:57,08 MANHATTAN,MANHATTAN,996687,223518,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78017278,-73.95509255,"(40.7801727793378, -73.9550925495991)"
34742514,11/9/16 11:25,11/9/16 15:00,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10022,PARK AVENUE,PARK AVENUE,EAST 58 STREET,EAST 59 STREET,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/9/16 19:25,The Police Department responded to the complaint and determined that police action was not necessary.,11/9/16 15:00,05 MANHATTAN,MANHATTAN,992552,217114,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76260032,-73.97003109,"(40.76260032262654, -73.97003109419478)"
34745966,11/10/16 9:49,11/10/16 21:01,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10028,,,,,LEXINGTON AVENUE,EAST   86 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/10/16 17:49,The Police Department responded and upon arrival those responsible for the condition were gone.,11/10/16 21:01,08 MANHATTAN,MANHATTAN,996551,223272,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77949776,-73.95558407,"(40.77949776479802, -73.95558406794517)"
34747827,11/10/16 11:51,11/10/16 14:49,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10010,EAST 26 STREET,EAST 26 STREET,3 AVENUE,2 AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/10/16 19:51,The Police Department responded and upon arrival those responsible for the condition were gone.,11/10/16 14:49,06 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
34753808,11/11/16 15:28,11/11/16 22:09,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,BROOME STREET,WOOSTER STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/11/16 23:28,The Police Department responded to the complaint and determined that police action was not necessary.,11/11/16 22:09,02 MANHATTAN,MANHATTAN,983648,202659,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72292883,-74.00217183,"(40.72292883229737, -74.00217183106368)"
34740038,11/9/16 19:47,11/9/16 21:47,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10001,WEST 34 STREET,WEST 34 STREET,7 AVENUE,8 AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/10/16 3:47,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/9/16 21:47,05 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
34749847,11/10/16 11:36,11/10/16 15:33,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10032,,,,,RIVERSIDE DRIVE,WEST  165 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/10/16 19:36,The Police Department responded to the complaint and took action to fix the condition.,11/10/16 15:33,12 MANHATTAN,MANHATTAN,999557,245700,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84105169,-73.94467899,"(40.841051689545516, -73.9446789892306)"
34752590,11/10/16 13:00,11/10/16 21:02,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10021,,,,,EAST   74 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/10/16 21:00,This complaint does not fall under the Police Department's jurisdiction.,11/10/16 21:02,08 MANHATTAN,MANHATTAN,996049,219855,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77011968,-73.95740267,"(40.77011968174121, -73.95740266786355)"
34747828,11/10/16 18:25,11/10/16 22:04,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   37 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/11/16 2:25,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/10/16 22:04,06 MANHATTAN,MANHATTAN,991317,211314,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74668187,-73.97449534,"(40.74668187091447, -73.97449534442578)"
34753075,11/11/16 16:39,11/11/16 17:16,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10019,,,,,6 AVENUE,WEST   54 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/16 0:39,The Police Department reviewed your complaint and provided additional information below.,11/11/16 17:16,05 MANHATTAN,MANHATTAN,990178,217039,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76239638,-73.97860092,"(40.7623963774659, -73.9786009241232)"
34756772,11/11/16 11:20,11/11/16 18:30,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   38 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/11/16 19:20,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/11/16 18:30,06 MANHATTAN,MANHATTAN,991442,211538,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74729659,-73.97404398,"(40.747296593854514, -73.97404398251848)"
34760313,11/12/16 15:21,11/12/16 16:11,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10036,,,,,6 AVENUE,WEST   44 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/16 23:21,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/12/16 16:11,05 MANHATTAN,MANHATTAN,988913,214759,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75613912,-73.98316894,"(40.75613911897527, -73.98316894112523)"
34762371,11/12/16 14:29,11/12/16 17:01,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10022,,,,,EAST   60 STREET,5 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/16 22:29,This complaint does not fall under the Police Department's jurisdiction.,11/12/16 17:01,08 MANHATTAN,MANHATTAN,991853,217951,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7648983,-73.97255343,"(40.76489830047662, -73.97255342667354)"
34759841,11/12/16 14:51,11/12/16 15:20,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10017,,,,,EAST   47 STREET,5 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/16 22:51,The Police Department responded to the complaint and determined that police action was not necessary.,11/12/16 15:20,05 MANHATTAN,MANHATTAN,990188,214947,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75665437,-73.97856667,"(40.75665436671015, -73.9785666735876)"
34760804,11/12/16 13:49,11/12/16 14:08,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10001,,,,,WEST   26 STREET,BROADWAY,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/16 21:49,The Police Department responded to the complaint and determined that police action was not necessary.,11/12/16 14:08,05 MANHATTAN,MANHATTAN,987295,210262,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74379669,-73.98901113,"(40.74379669398181, -73.98901113454961)"
34761374,11/12/16 13:38,11/12/16 13:56,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10001,,,,,WEST   32 STREET,6 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/16 21:38,The Police Department responded to the complaint and determined that police action was not necessary.,11/12/16 13:56,05 MANHATTAN,MANHATTAN,987377,211980,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74851214,-73.98871441,"(40.748512144431906, -73.98871441231115)"
34762437,11/12/16 13:46,11/12/16 17:02,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10065,,,,,EAST   61 STREET,5 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/16 21:46,The Police Department responded and upon arrival those responsible for the condition were gone.,11/12/16 17:02,08 MANHATTAN,MANHATTAN,991979,218177,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7655185,-73.97209831,"(40.7655185027873, -73.97209831109043)"
